timestamp,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,acc_watch_x,acc_watch_y,acc_watch_z,label:LYING_DOWN,label:SITTING,label:FIX_WALKING,label:BICYCLING,label:STANDING,label:EXERCISE,pca_1,pca_2,pca_3,pca_4,pca_5
2015-08-19 16:18:36,-0.026623701225707824,0.04819125831553447,-1.0232597014904714,-0.000136,0.000579,-0.000134,-236.186902,-57.332338,-188.530521,-13.718996142510166,48.917252232276674,-957.5270340611513,0.0,1.0,0.0,0.0,0.0,0.0,-0.14994592510110852,-0.2608416726956278,0.06673793497211566,0.15563644874477373,0.0174305079481833
2015-08-19 16:19:35,-0.028605877463733508,0.0421696146099776,-1.0189018121227016,0.00031600000000000004,-0.000198,-0.000126,-228.542827,-17.317567999999998,-181.38261,-14.426497728605872,37.9973597125842,-956.9795675859697,0.0,1.0,0.0,0.0,0.0,0.0,-0.15237932458185294,-0.24010784032175767,0.07457519071073582,0.08826331265784117,0.02942350667323371
2015-08-19 16:20:35,-0.030824974534585162,0.034526902406339266,-1.0132547631159614,-0.000174,6e-06,-0.003249,-232.542757,-29.004127,-187.701772,-12.986359504336518,26.607447892937792,-957.8084147796922,0.0,1.0,0.0,0.0,0.0,0.0,-0.15159509769479831,-0.24128540611791294,0.0793563348331256,0.11100115870134582,0.030217514884640303
2015-08-19 16:21:35,-0.033202455484491834,0.025362981199113704,-1.0063773233057935,0.000246,-0.000242,0.000177,-237.37697200000002,-56.504977000000004,-188.931953,-9.328730004094858,15.103778309393817,-960.0852282030245,0.0,1.0,0.0,0.0,0.0,0.0,-0.14896135596390414,-0.24781766332305993,0.08306855552586902,0.15858581838200836,0.021359774862310176
2015-08-19 16:22:35,-0.03565028222704827,0.014830067026585368,-0.9983696290065588,8.7e-05,-0.000302,-7.8e-05,-237.25620899999998,-55.974075,-188.962222,-3.5109906994030418,3.847063555894858,-963.7980787482306,0.0,1.0,0.0,0.0,0.0,0.0,-0.1466363822933211,-0.24276580554726557,0.0900442575322174,0.15862012120638222,0.023701460060657938
2015-08-19 16:23:35,-0.0380743927822668,0.003131539949484182,-0.9893733899438228,-7.000000000000003e-06,0.00011999999999999999,0.00011,-237.268567,-54.429768,-188.790836,4.2721057084513365,-6.815378511664807,-968.8434041615792,0.0,1.0,0.0,0.0,0.0,0.0,-0.14323729260192908,-0.2371785041406521,0.09762179639307644,0.1566710336138208,0.02640956608579931
2015-08-19 16:24:35,-0.04037851407248305,-0.009481234527438593,-0.9795704612047309,-4.3e-05,-0.000102,-6.7e-05,-252.768105,-48.12743,-189.712062,13.684611240046781,-16.56664821035989,-975.0220893668916,0.0,1.0,0.0,0.0,0.0,0.0,-0.13807328144159894,-0.23089731611894967,0.1050976382059362,0.14890546443440478,0.02579062769618721
2015-08-19 16:25:35,-0.042468152388359194,-0.022714163710952622,-0.9691796471457945,-0.00047400000000000003,0.000545,-0.004069,-268.761979,-46.423658,-190.976897,24.252470707874213,-25.135596413637643,-982.0401230487756,0.0,1.0,0.0,0.0,0.0,0.0,-0.13211780591943803,-0.22706551644411804,0.11205523566887368,0.14916468768997707,0.02551302331369844
2015-08-19 16:26:35,-0.04425458888610476,-0.03623775524174003,-0.9584516941981385,5.1e-05,-0.000452,0.00011,-269.548564,-48.490225,-189.755275,35.373786564900676,-32.30968735052542,-989.5140580907378,0.0,1.0,0.0,0.0,0.0,0.0,-0.12542939690044447,-0.22278891727114394,0.11994311315897467,0.15227890197078545,0.02536875089339461
2015-08-19 16:27:35,-0.04565870032996002,-0.049696389623856356,-0.9476625311346398,0.000177,-0.000388,0.00011100000000000001,-269.717892,-48.452843,-190.176329,46.3361618254278,-37.944744313234516,-996.9812651440612,0.0,1.0,0.0,0.0,0.0,0.0,-0.1185250567745731,-0.2184106512058289,0.12778588636045002,0.15248940283861473,0.02865272752111349
2015-08-19 16:28:35,-0.046614426713177025,-0.06271929673861565,-0.9371049213641459,-8.7e-05,0.000395,0.000133,-269.93470299999996,-47.575568,-190.021852,56.34064752324059,-41.971095751164405,-1003.9147208483253,0.0,1.0,0.0,0.0,0.0,0.0,-0.11134196361644366,-0.21406685532504585,0.13519290467573686,0.15125786677959704,0.031947223285985565
2015-08-19 16:29:35,-0.047071717903662644,-0.07493288308574597,-0.9270787953998136,0.00014,-0.000226,0.00016,-270.06782400000003,-47.689657000000004,-189.78470900000002,64.53145499717236,-44.395829385908215,-1009.7418280505746,0.0,1.0,0.0,0.0,0.0,0.0,-0.10397258647782522,-0.21044186056560163,0.14192782484133515,0.15193089229429718,0.034714653929483634
2015-08-19 16:30:35,-0.04699881108384914,-0.08597395626900925,-0.9178806259210829,-0.000443,-0.000164,0.001254,-268.61129500000004,-46.197425,-190.266928,70.03025621610442,-45.30106710802409,-1013.8665380944184,0.0,1.0,0.0,0.0,0.0,0.0,-0.09690418637353787,-0.20638177244842176,0.14831451691376873,0.1499376547451686,0.0383814750799142
2015-08-19 16:31:35,-0.046383718949019305,-0.09550331203646445,-0.9097922862937372,-0.000248,7.4e-05,0.00015800000000000002,-267.770723,-45.978970000000004,-189.9419,71.9736069784577,-44.83838245337024,-1015.6938477457094,,,,,,,-0.09048165452915916,-0.2035721534392454,0.15326838294603506,0.15089916438896317,0.04169436473166328
2015-08-19 16:32:35,-0.045234844291742016,-0.10321909305029478,-0.9030698903341292,-0.017244,0.002379,0.030343000000000002,-289.09594599999997,-86.16660300000002,-182.055004,69.5518057490915,-43.219684100588495,-1014.6555872673713,,,,,,,-0.08133207948780163,-0.21548101591274954,0.1533910994705296,0.21554850877094514,0.008053403441129366
2015-08-19 16:33:35,-0.043580678100346174,-0.10886930216634452,-0.8979331420290612,-0.00808,-0.017998,0.002431,-259.636437,-92.12191899999999,-162.454143,62.047359643146564,-40.70507216539259,-1010.2363113284395,0.0,0.0,1.0,0.0,0.0,0.0,-0.07973096575746891,-0.21532953134659644,0.15324571075512633,0.225409018279258,0.017222055629921497
2015-08-19 16:34:40,-0.0414685835501852,-0.1122628592947483,-0.8945557259242277,0.010045,-0.017672999999999998,-0.071265,-264.058713,-96.67575500000001,-154.625279,48.871179109272596,-37.588329180428154,-1001.9980580784683,0.0,0.0,1.0,0.0,0.0,0.0,-0.08135160074215063,-0.22412174426751774,0.14692606044597828,0.24735775909536556,0.04051346497239225
2015-08-19 16:35:40,-0.03896271484002378,-0.11327863088710885,-0.8930572408096237,0.039996,0.029399,0.07265,-272.207956,-78.687075,-157.98056499999996,29.594669903782034,-34.18082620093218,-989.6027580566897,0.0,0.0,1.0,0.0,0.0,0.0,-0.07040700836092681,-0.20463129364395255,0.15553273601198256,0.21174140653485513,0.0015544871353303027
2015-08-19 16:36:40,-0.0361411650968324,-0.11187193370464804,-0.8934971218667239,0.038073,0.065735,-0.004070000000000001,-256.380814,-126.660201,-140.969287,3.9760354221709613,-30.794700174784733,-972.8311544883055,,,,,,,-0.07825656463529934,-0.23165367435655235,0.14159860956443232,0.3017379354378905,0.01787389692262021
2015-08-19 16:37:40,-0.033092478882960616,-0.10807811671290386,-0.8958709121524868,0.012253,-0.0029620000000000002,-0.080113,-246.41014900000002,-118.04518600000002,-131.031809,-28.02066064103329,-27.726187680984978,-951.5972372867561,0.0,0.0,1.0,0.0,0.0,0.0,-0.0851881300279386,-0.22941610082547145,0.13768473071226175,0.2950986761485279,0.03534214266979688
2015-08-19 16:38:40,-0.02991169967506509,-0.10201295183696582,-0.9001091374317781,-0.013567,-0.094354,0.006654,-237.52462000000003,-61.057517000000004,-165.69085800000005,-66.21480231765442,-25.239981127929,-925.9573886128729,0.0,1.0,0.0,0.0,0.0,0.0,-0.08076536437436756,-0.18974120464647698,0.1558877237024699,0.1965025617512839,0.025887691654848714
2015-08-19 16:39:40,-0.026696148843346392,-0.09386970947189681,-0.9060789146246352,-3.6e-05,0.001097,0.000225,-239.176279,-59.829331,-166.098759,-110.20764514057524,-23.555407970640896,-896.1136788317723,0.0,1.0,0.0,0.0,0.0,0.0,-0.09126626769671395,-0.19515517629251572,0.146195070236972,0.20748805814764865,0.04123288971231752
2015-08-19 16:40:40,-0.023541148410583523,-0.083912950500552,-0.9135882902848196,-2.2e-05,0.00026000000000000003,-0.00029,-238.72401299999999,-60.004354000000006,-166.01525800000005,-159.39016712706626,-22.83512552626135,-862.4110261247838,0.0,1.0,0.0,0.0,0.0,0.0,-0.09944086228118024,-0.1940466885884586,0.14039637000189267,0.21726526470080704,0.039711071707705776
2015-08-19 16:41:40,-0.020535904076311867,-0.07246922485913766,-0.9223931690095573,-4.7e-05,0.000242,-9.6e-05,-238.704933,-60.038926000000004,-165.925911,-212.96019952918485,-23.176879980039704,-825.3282267437478,0.0,1.0,0.0,0.0,0.0,0.0,-0.10921690249329452,-0.1926961050937238,0.1338006261024844,0.2275805766244896,0.03748746712733633
2015-08-19 16:42:40,-0.017759757198408974,-0.05991501894839918,-0.9322065601341372,-7e-05,-7.900000000000001e-05,0.00020299999999999997,-238.75675099999998,-60.087976,-165.85681399999999,-269.94822992389743,-24.608706603351862,-785.4631605267192,0.0,1.0,0.0,0.0,0.0,0.0,-0.12033667905498578,-0.1910766754787018,0.12660951300503986,0.23856254535725396,0.03480740174214542
2015-08-19 16:43:40,-0.015278994903898844,-0.04666243225837927,-0.9427097518552933,-5.5e-05,-0.000215,-0.000306,-239.66041600000003,-60.276394999999994,-163.30543600000001,-329.25083384240355,-27.08775895511353,-743.5127619927558,0.0,1.0,0.0,0.0,0.0,0.0,-0.13261870832646475,-0.1893497680710718,0.11849878109315609,0.25007682199040504,0.03056831858893551
2015-08-19 16:44:40,-0.013144377243767992,-0.03314318007375578,-0.9535649217051093,9.4e-05,0.0008269999999999999,0.000663,-239.11557200000001,-60.22561700000001,-166.044901,-389.67030214208995,-30.50275870446448,-700.2486057579146,0.0,1.0,0.0,0.0,0.0,0.0,-0.14539584231446914,-0.18707634951295085,0.11112558430657388,0.26197785956425,0.02907449560371076
2015-08-19 16:45:40,-0.011389500968676396,-0.019791607854978115,-0.9644286166079977,-0.0004969999999999999,0.0008849999999999998,-0.034628,-251.03536200000002,-57.452477,-166.807266,-449.9587111507766,-34.67986574473931,-656.4891722154275,0.0,1.0,0.0,0.0,0.0,0.0,-0.1605952029403854,-0.18808149928301088,0.10037871880308653,0.2749544590957564,0.035952120270423174
2015-08-19 16:46:40,-0.010030073305608199,-0.007027459159333289,-0.9749654887240747,2.9999999999999997e-05,-0.000195,-0.00014,-262.270034,-55.050126,-167.357122,-508.8644491215366,-39.39159111875782,-613.0700236648632,0.0,1.0,0.0,0.0,0.0,0.0,-0.17050567412841167,-0.18143094565929588,0.09463359958722761,0.2802205373177294,0.017116600676612356
2015-08-19 16:47:40,-0.009064118712359934,0.004760840172259137,-0.9848616574038043,-2.5e-05,0.00021099999999999998,8.499999999999999e-05,-262.20846,-54.981413,-167.313284,-565.1790789379671,-44.36822257873093,-570.813223529098,0.0,1.0,0.0,0.0,0.0,0.0,-0.1830113837407431,-0.17822762235611422,0.08728756866214504,0.2913518262137922,0.014294564573279801
2015-08-19 16:48:40,-0.00847308989741774,0.01523163446839432,-0.9938370835934061,1.1e-05,-0.000421,-2.7000000000000002e-05,-262.944312,-55.398011,-164.967318,-617.7823910707771,-49.31111242652441,-530.4973665592572,0.0,1.0,0.0,0.0,0.0,0.0,-0.1945986806399842,-0.17497327088039943,0.07999888609937918,0.30252471789348856,0.010080597279672865
2015-08-19 16:49:40,-0.00822380442529022,0.024103531561499542,-1.0016563899273452,-0.00016,0.00040899999999999997,8.3e-05,-263.054235,-55.48898000000001,-164.975877,-665.6835843557778,-53.90709566684269,-492.8295543239741,0.0,1.0,0.0,0.0,0.0,0.0,-0.20491083898050919,-0.17143093460503794,0.07369480265457024,0.3126698003494894,0.0077964931758412
2015-08-19 16:50:40,-0.008271082893734344,0.031166325710123798,-1.0081376348576783,-0.00011100000000000001,0.000131,-5.9999999999999995e-05,-263.238089,-55.556829,-164.878598,-708.0567010503435,-57.84326715836815,-458.42054995017486,0.0,1.0,0.0,0.0,0.0,0.0,-0.21360256407932138,-0.1677256155294431,0.06807648775785011,0.32191802055069996,0.005772980874938894
2015-08-19 16:51:40,-0.008560926608767757,0.03628885223357143,-1.0131586483703487,-0.00011399999999999999,-7.099999999999999e-05,8.7e-05,-263.36383900000004,-55.552075,-164.891541,-744.2687268378311,-60.8213505468771,-427.7641848279403,0.0,1.0,0.0,0.0,0.0,0.0,-0.2204566313557907,-0.16391753831926084,0.06324000751016479,0.32998087232917467,0.004170829747571178
2015-08-19 16:52:40,-0.009034044103928957,0.039423412826885766,-1.0166606547981427,7.4e-05,0.00010700000000000001,3.6e-05,-263.425846,-55.589672,-164.970449,-773.8991307736361,-62.57093794931168,-401.2218768990595,0.0,1.0,0.0,0.0,0.0,0.0,-0.22534443516679836,-0.16021765761500886,0.05912812224309759,0.3370390621457373,0.0032072863301302198
2015-08-19 16:53:40,-0.009629518398008923,0.04060656423199227,-1.0186490387561469,-5.2000000000000004e-05,-8e-05,0.0,-263.39701,-55.566984,-165.057917,-796.7500450526454,-62.86096386015405,-379.0128670265799,0.0,1.0,0.0,0.0,0.0,0.0,-0.2281501055667458,-0.15659154276451934,0.05579063072184481,0.34273084029953277,0.0026791431192501104
2015-08-19 16:54:40,-0.010288401548948502,0.03995622626236607,-1.0191912465772874,-0.000176,0.000566,0.000478,-262.928701,-55.36214200000001,-167.260678,-812.8467471723676,-61.50889367134494,-361.21050060167255,0.0,1.0,0.0,0.0,0.0,0.0,-0.22880625120231718,-0.15310959219548442,0.05349600363029601,0.3471159170001783,0.0038162633265528775
2015-08-19 16:55:40,-0.010957030116296205,0.03766523053758954,-1.0184119509431149,-6.9e-05,-0.000146,-0.000226,-263.517556,-55.614520999999996,-164.98109499999995,-822.4285829195178,-58.387248903274134,-347.74459097197865,0.0,1.0,0.0,0.0,0.0,0.0,-0.22755740857664825,-0.15020230186232245,0.050990250006825666,0.3506279544430273,0.0028366820871903444
2015-08-19 16:56:40,-0.01158987414037999,0.03399159113728439,-1.0164857340300906,1.4999999999999999e-05,0.0008449999999999999,0.000593,-263.022363,-55.380293,-167.279048,-825.9309324759002,-53.427248870705704,-338.4096147606712,0.0,1.0,0.0,0.0,0.0,0.0,-0.2242711833472729,-0.14740850992133708,0.04981562749091088,0.35256589483870304,0.004760011321902196
2015-08-19 16:57:40,-0.0121517620373033,0.029245925559250322,-1.0136276583095438,-0.00016,-0.00031299999999999996,0.000828,-263.279717,-55.319143000000004,-167.69384,-823.9592495914682,-46.619512511525855,-332.8782214060794,0.0,1.0,0.0,0.0,0.0,0.0,-0.219275654877677,-0.14510722926083722,0.04872766420402404,0.353486961788022,0.005593889324769653
2015-08-19 16:58:40,-0.012619362623691177,0.0237765823681172,-1.0100821888675138,-1e-05,2.3e-05,-7e-05,-263.089574,-55.37510699999999,-167.39261000000005,-817.2565732244437,-38.0119248558883,-330.71930362373075,0.0,1.0,0.0,0.0,0.0,0.0,-0.21302190031234286,-0.1435449319678974,0.047640638613031985,0.3536220872395156,0.007051844348775205
2015-08-19 16:59:40,-0.0129818510326933,0.017953135187936838,-1.0061110025302602,-0.000133,8.499999999999999e-05,-0.000172,-262.974233,-55.34788100000001,-167.366307,-806.6662037434613,-27.704920963734164,-331.4196832233274,0.0,1.0,0.0,0.0,0.0,0.0,-0.20554038453912502,-0.14240588339872184,0.04677158055428247,0.35264649067466064,0.008413687861858555
2015-08-19 17:00:40,-0.013240734886911248,0.012148976808284959,-1.0019802642057096,-3.6e-05,4.3e-05,-0.000236,-263.69404,-55.664651,-164.830794,-793.0914375583646,-15.844567983955194,-334.40832640022325,0.0,1.0,0.0,0.0,0.0,0.0,-0.1972470626380866,-0.1420114901488124,0.0453958797794727,0.35123881994091555,0.008105986084900776
2015-08-19 17:01:40,-0.01340886784896243,0.00672378901854197,-0.9979479680253591,9.4e-05,0.000195,-4e-05,-263.828679,-55.765127,-164.816389,-777.4543558149558,-2.613926637956525,-339.0819198249852,0.0,1.0,0.0,0.0,0.0,0.0,-0.18836002619255582,-0.14208148153321587,0.04428311313700289,0.34916663180648166,0.009219319745158569
2015-08-19 17:02:40,-0.013508726608627676,0.0020066716314945847,-0.9942519298022179,0.000121,0.000151,-5.600000000000001e-05,-263.930796,-55.790841,-164.909702,-760.6556609595897,11.776757917208727,-344.83061590052074,0.0,1.0,0.0,0.0,0.0,0.0,-0.17927665559135034,-0.1426910542284493,0.04289188500911849,0.34654009633063126,0.010298685874115131
2015-08-19 17:03:40,-0.01357007162723749,-0.001719312289638825,-0.9910989790430162,0.000233,0.000529,-3.3e-05,-264.052644,-55.83189599999999,-164.901769,-743.5374515268696,27.100451993535223,-351.0627915274278,0.0,1.0,0.0,0.0,0.0,0.0,-0.1702947650453017,-0.14385915959861664,0.04105954657671266,0.3436409621411985,0.01111697091882894
2015-08-19 17:04:40,-0.013627148956414592,-0.004230477602234091,-0.9886558355358034,7.3e-05,5.400000000000001e-05,0.000695,-263.566123,-55.636993000000004,-167.147534,-726.8506277504018,43.12373364130812,-357.22775563475864,0.0,1.0,0.0,0.0,0.0,0.0,-0.16152689444628474,-0.14525637272361586,0.03923189937923185,0.34033035439956877,0.012657472186549524
2015-08-19 17:05:40,-0.013715618008945128,-0.00537313755612575,-0.9870420707348722,-2.9999999999999997e-05,0.000138,-0.000156,-264.006679,-55.847885,-164.829958,-711.2283407053767,59.61665013194529,-362.83547989511203,0.0,1.0,0.0,0.0,0.0,0.0,-0.15357172041792208,-0.1474409691134927,0.035949519488303674,0.3372753277527364,0.011710300676784397
2015-08-19 17:06:40,-0.013869406655352166,-0.0050710137222317155,-0.986325452044312,-0.00015800000000000002,0.000603,0.000572,-264.131995,-55.792137,-165.135155,-697.1665519099191,76.36155103818355,-367.47260550910437,0.0,1.0,0.0,0.0,0.0,0.0,-0.14615520572936994,-0.14970932539007756,0.032623628423453704,0.3340533370488844,0.011360328580465762
2015-08-19 17:07:40,-0.01411769945613737,-0.0033290849003817465,-0.9865198536064423,-0.00022799999999999999,-0.00047400000000000003,-0.000634,-264.193568,-55.708299,-164.98861100000005,-685.0123780166923,93.16050588790634,-370.81418611502346,0.0,1.0,0.0,0.0,0.0,0.0,-0.13964598423255684,-0.15230346572404055,0.028592561671382268,0.3311030930681479,0.010909308410495488
2015-08-19 17:08:40,-0.014482256914232222,-0.00023368024727844745,-0.9875857957292267,2.8000000000000013e-05,0.00020899999999999998,2.9999999999999997e-05,-264.192052,-55.774634999999996,-164.985062,-674.9604778281911,109.84102445805051,-372.63085114076273,0.0,1.0,0.0,0.0,0.0,0.0,-0.13391474613697676,-0.15500650619395978,0.024072479386445647,0.32853190314981295,0.009692777403495835
2015-08-19 17:09:40,-0.014975243753996443,0.004051212536934316,-0.9894335522399893,5.1e-05,0.000252,-4.3e-05,-264.184463,-55.761454,-165.025351,-667.0573186400652,126.25991790496883,-372.7913033062115,0.0,1.0,0.0,0.0,0.0,0.0,-0.12905243625911425,-0.15774021261408927,0.019060603623854366,0.32619276496549865,0.008330707503987275
2015-08-19 17:10:40,-0.01559771350251138,0.00929128459634234,-0.9919286463948761,4.1e-05,0.000105,0.000117,-264.200508,-55.799484,-164.983601,-661.2127578018196,142.3052622223949,-371.2602868491775,0.0,1.0,0.0,0.0,0.0,0.0,-0.12492610721372935,-0.16038316217135015,0.01364293694460805,0.3242451569640642,0.006489495041570494
2015-08-19 17:11:40,-0.01633885679924152,0.01519258522109216,-0.994899446795186,-0.000217,-0.000278,-0.000113,-264.21546800000004,-55.85285500000001,-164.988819,-657.2180138643375,157.89654417820867,-368.0923686349435,0.0,1.0,0.0,0.0,0.0,0.0,-0.12146131466646885,-0.16287573010753947,0.007908555877387483,0.32270293593261407,0.00453821201217611
2015-08-19 17:12:40,-0.017176074163815037,0.02141508646209234,-0.9981464798647982,-0.000197,-0.000197,0.000192,-264.252542,-55.920487,-164.96105500000004,-654.7687977445283,172.98317665757733,-363.42205328831653,0.0,1.0,0.0,0.0,0.0,0.0,-0.1184438831018082,-0.16508233960649862,0.0019721965934973145,0.32153411270806964,0.002322449221385418
2015-08-19 17:13:40,-0.018075883096049218,0.027588541655727404,-1.001452998949316,-6.8e-05,-8.499999999999999e-05,6.7e-05,-264.311513,-55.857393,-164.97733799999997,-653.4921425940547,187.54165896429168,-357.450898359315,0.0,1.0,0.0,0.0,0.0,0.0,-0.11574328914829515,-0.166931906823731,-0.004060344419234947,0.3205763339990777,0.0003136681819511187
2015-08-19 17:14:40,-0.018995617321478565,0.03332993597689371,-1.0045962952884753,-0.00021400000000000002,-0.000173,0.020399,-263.62075899999996,-55.627054,-167.566292,-652.9753220758429,201.57172317642778,-350.4324009219553,0.0,1.0,0.0,0.0,0.0,0.0,-0.11157379740496268,-0.1660750689293278,-0.008155254138311575,0.31751884866494057,-0.007556520951737213
2015-08-19 17:15:40,-0.019885825785928887,0.0382617462929926,-1.0073592053032592,-0.00017900000000000001,-0.00042300000000000004,-0.001182,-252.88561600000003,-54.562222999999996,-167.441875,-652.795186586084,215.09184680029955,-342.6554898112429,0.0,1.0,0.0,0.0,0.0,0.0,-0.11098175119515519,-0.16800410724528514,-0.014605844645490085,0.3165065676317995,0.0027351310365638674
2015-08-19 17:16:40,-0.020693233630987323,0.0420301805676669,-1.009541263087738,-0.000101,3.7e-05,0.00023999999999999998,-252.677261,-54.499777,-167.2922,-652.5462769435837,228.1345231797241,-334.42747713406027,0.0,1.0,0.0,0.0,0.0,0.0,-0.10784400524977628,-0.16825573434215182,-0.02002900877428361,0.3161737060573055,0.0008413974167121424
2015-08-19 17:17:40,-0.0213640895957362,0.04432255670831384,-1.0109689668602915,-1.7e-05,6.7e-05,0.000188,-252.606798,-54.502586,-167.20389699999996,-651.8661918372945,240.74166469137904,-326.05730016322474,0.0,1.0,0.0,0.0,0.0,0.0,-0.10428699760100525,-0.168140582835739,-0.025142790484379233,0.3163597814102438,-0.00018032104471628845
2015-08-19 17:18:40,-0.021847696437153407,0.04488300839276201,-1.011504672458735,0.000147,-0.000234,1.4999999999999999e-05,-253.286931,-54.863218999999994,-164.71076000000005,-650.4568810740925,252.96047176366696,-317.8398236634185,0.0,1.0,0.0,0.0,0.0,0.0,-0.10012545992160052,-0.16766273662371636,-0.030205585773710752,0.3170582341756618,-0.002286819212161742
2015-08-19 17:19:40,-0.022099904852104744,0.04352577072798229,-1.0110536937361725,-1e-06,-0.000133,-6.9e-05,-253.43609700000002,-54.988976,-164.73121799999996,-648.1007996391735,264.8400368805973,-310.04187823395773,0.0,1.0,0.0,0.0,0.0,0.0,-0.09517668603792741,-0.16658394013526712,-0.0342799747191404,0.3177746520602134,-0.002273800680583404
2015-08-19 17:20:40,-0.022086348177731994,0.04014539955647945,-1.0095692759121115,0.000123,0.00036899999999999997,4.7e-05,-253.46232999999998,-55.018579,-164.725582,-644.6711727110886,276.42887201064013,-302.89058886015965,0.0,1.0,0.0,0.0,0.0,0.0,-0.0894259712855913,-0.16501118609236526,-0.037755265781488266,0.3184333545365367,-0.0015705377672441188
2015-08-19 17:21:40,-0.02178520527657042,0.034723411100640596,-1.0070552096629295,-6.4e-05,0.000223,6.3e-05,-253.536046,-55.090749,-164.763575,-640.1359715206629,287.7734563834308,-296.56440694927034,0.0,1.0,0.0,0.0,0.0,0.0,-0.08284105252657556,-0.16303350897873803,-0.04058639727229846,0.3192039900281,-0.00030813120813318767
